study_id,series_id,general_path_to_Axial,general_path_to_Sagittal_T1,general_path_to_Sagittal_T2
663849037,753291770,train_images/663849037/753291770,train_images/663849037/1365860035,train_images/663849037/1695507940
664153360,4121293796,train_images/664153360/4121293796,train_images/664153360/1076245514,train_images/664153360/110505732
664752325,6659349,train_images/664752325/6659349,train_images/664752325/2452223261,train_images/664752325/1800884694
665627263,2438886803,train_images/665627263/2438886803,train_images/665627263/1003705138,train_images/665627263/2231471633
673855318,3992315825,train_images/673855318/3992315825,train_images/673855318/1462605058,train_images/673855318/951374871
674762852,636042718,train_images/674762852/636042718,train_images/674762852/4252348528,train_images/674762852/1698076555
676719753,2018032036,train_images/676719753/2018032036,train_images/676719753/2102566336,train_images/676719753/60239014
677152014,1748769458,train_images/677152014/1748769458,train_images/677152014/1818011298,train_images/677152014/3023135180
677672203,1526555382,train_images/677672203/1526555382,train_images/677672203/2248773820,train_images/677672203/1895546738
677879566,2524674252,train_images/677879566/2524674252,train_images/677879566/1912500656,train_images/677879566/974034721
679759364,973916151,train_images/679759364/973916151,train_images/679759364/723571111,train_images/679759364/2991319678
680021009,2437447670,train_images/680021009/2437447670,train_images/680021009/1580724214,train_images/680021009/3388562308
683183578,1732695638,train_images/683183578/1732695638,train_images/683183578/2441611207,train_images/683183578/3214279724
684747623,2403300245,train_images/684747623/2403300245,train_images/684747623/3273038481,train_images/684747623/774494956
684790345,3754787010,train_images/684790345/3754787010,train_images/684790345/241140442,train_images/684790345/3704367088
690849662,454779683,train_images/690849662/454779683,train_images/690849662/2869886121,train_images/690849662/4083522661
691886557,655672167,train_images/691886557/655672167,train_images/691886557/198227465,train_images/691886557/3551585946
691922299,4176012336,train_images/691922299/4176012336,train_images/691922299/1240254757,train_images/691922299/3121290138
692840069,2757636837,train_images/692840069/2757636837,train_images/692840069/129748128,train_images/692840069/1130031773
693432872,3150609916,train_images/693432872/3150609916,train_images/693432872/3658291969,train_images/693432872/1314846886
694456618,1415744350,train_images/694456618/1415744350,train_images/694456618/1662469963,train_images/694456618/3083497465
694787671,3345830947,train_images/694787671/3345830947,train_images/694787671/3716734996,train_images/694787671/2598445748
696494906,754581681,train_images/696494906/754581681,train_images/696494906/2009594930,train_images/696494906/1020114276
701848105,68270346,train_images/701848105/68270346,train_images/701848105/3312374993,train_images/701848105/759243276
704573554,1983714337,train_images/704573554/1983714337,train_images/704573554/1699734064,train_images/704573554/1107022266
706497544,3916454163,train_images/706497544/3916454163,train_images/706497544/1649968039,train_images/706497544/1959942526
707927308,3975630813,train_images/707927308/3975630813,train_images/707927308/1457727158,train_images/707927308/3971759912
711877989,3052648696,train_images/711877989/3052648696,train_images/711877989/1051517571,train_images/711877989/2747541553
712073652,239356302,train_images/712073652/239356302,train_images/712073652/2551342507,train_images/712073652/2194996240
714529524,1593687704,train_images/714529524/1593687704,train_images/714529524/4199727562,train_images/714529524/3862164340
716549652,1398239165,train_images/716549652/1398239165,train_images/716549652/3970504768,train_images/716549652/3441200824
716992646,2371811489,train_images/716992646/2371811489,train_images/716992646/3604209578,train_images/716992646/3755116206
719139061,1608431159,train_images/719139061/1608431159,train_images/719139061/2224217453,train_images/719139061/3146177815
719421409,868804033,train_images/719421409/868804033,train_images/719421409/746878041,train_images/719421409/2683446669
722563469,3947008309,train_images/722563469/3947008309,train_images/722563469/1230708723,train_images/722563469/2010863718
723551942,2989851229,train_images/723551942/2989851229,train_images/723551942/4091469253,train_images/723551942/3780389705
732899790,4250073114,train_images/732899790/4250073114,train_images/732899790/3969884335,train_images/732899790/4144762857
734370379,668393744,train_images/734370379/668393744,train_images/734370379/717391297,train_images/734370379/1655908293
747750685,3242393160,train_images/747750685/3242393160,train_images/747750685/2383305896,train_images/747750685/75864845
748146452,1317816549,train_images/748146452/1317816549,train_images/748146452/1362068300,train_images/748146452/2408510830
753813901,4032556167,train_images/753813901/4032556167,train_images/753813901/2028650908,train_images/753813901/306184148
755530699,2916115920,train_images/755530699/2916115920,train_images/755530699/2538968579,train_images/755530699/3991470281
756692789,2514424284,train_images/756692789/2514424284,train_images/756692789/3589837921,train_images/756692789/47136253
757619082,2122062652,train_images/757619082/2122062652,train_images/757619082/4183046751,train_images/757619082/250663394
764432065,966115666,train_images/764432065/966115666,train_images/764432065/2779769573,train_images/764432065/202505792
764520264,835604268,train_images/764520264/835604268,train_images/764520264/2946684037,train_images/764520264/212987933
765167979,2861241187,train_images/765167979/2861241187,train_images/765167979/4453863,train_images/765167979/4187569926
765688458,1017097760,train_images/765688458/1017097760,train_images/765688458/773223455,train_images/765688458/2713404254
766494595,519827232,train_images/766494595/519827232,train_images/766494595/2217216050,train_images/766494595/2119153597
767443105,4261942023,train_images/767443105/4261942023,train_images/767443105/3736569943,train_images/767443105/3268622861
769420103,1854002320,train_images/769420103/1854002320,train_images/769420103/1847227775,train_images/769420103/1145638472
777619397,586670527,train_images/777619397/586670527,train_images/777619397/2434668903,train_images/777619397/645183270
778765559,652460766,train_images/778765559/652460766,train_images/778765559/1017989159,train_images/778765559/628308346
779042451,3692749699,train_images/779042451/3692749699,train_images/779042451/2155843566,train_images/779042451/2408915221
779162887,3508477724,train_images/779162887/3508477724,train_images/779162887/738802815,train_images/779162887/2596438821
783021102,1068933965,train_images/783021102/1068933965,train_images/783021102/3701548677,train_images/783021102/2701793775
783154228,585768752,train_images/783154228/585768752,train_images/783154228/2440356405,train_images/783154228/3342733127
786544183,3328923854,train_images/786544183/3328923854,train_images/786544183/935806222,train_images/786544183/410008846
789748240,1083490262,train_images/789748240/1083490262,train_images/789748240/4042339303,train_images/789748240/1733417008
792614227,3028611531,train_images/792614227/3028611531,train_images/792614227/2917365510,train_images/792614227/309460204
793200975,354862345,train_images/793200975/354862345,train_images/793200975/3244368497,train_images/793200975/709377519
795441010,3654291546,train_images/795441010/3654291546,train_images/795441010/3942098575,train_images/795441010/3979913994
796391961,1875902388,train_images/796391961/1875902388,train_images/796391961/2752455575,train_images/796391961/3562388166
796739553,2392079446,train_images/796739553/2392079446,train_images/796739553/1032961281,train_images/796739553/22994723
798120215,2208068369,train_images/798120215/2208068369,train_images/798120215/344138247,train_images/798120215/3906969060
799635887,3113732827,train_images/799635887/3113732827,train_images/799635887/806709023,train_images/799635887/3584418308
801319011,1445698491,train_images/801319011/1445698491,train_images/801319011/2917439778,train_images/801319011/1184504151
802955254,1682401347,train_images/802955254/1682401347,train_images/802955254/1766924476,train_images/802955254/35263430
806480418,1664440103,train_images/806480418/1664440103,train_images/806480418/2952123470,train_images/806480418/3881268781
806727758,1624783784,train_images/806727758/1624783784,train_images/806727758/3551689789,train_images/806727758/4108350242
808294521,4210938199,train_images/808294521/4210938199,train_images/808294521/4284254429,train_images/808294521/3659418893
808539750,3963935830,train_images/808539750/3963935830,train_images/808539750/3152296769,train_images/808539750/412413083
809072026,2594153114,train_images/809072026/2594153114,train_images/809072026/2770744631,train_images/809072026/878016457
810180368,2061487258,train_images/810180368/2061487258,train_images/810180368/2457904032,train_images/810180368/2022560329
814199418,2440075065,train_images/814199418/2440075065,train_images/814199418/4063121482,train_images/814199418/989834030
